Frame_ID,User_ID,Model,R,D,Pred_Cost,Real_Cost,Param_a,Param_b,Param_c,Mode
340,2,bicycle,6.178106,6.194772,0.006642,0.006669,0.696137,-0.239435,0.508398,Fast
131,0,bicycle,6.181907,6.198574,0.007476,0.007488,0.790412,-0.350799,0.525214,Slow
287,1,bicycle,6.185222,6.196333,0.006057,0.005871,-0.147225,0.83216,0.270558,Fast
95,3,bicycle,6.193645,6.226979,0.007868,0.007974,0.691532,-0.176398,0.459485,Fast
341,2,bicycle,6.194772,6.211439,0.006643,0.006616,0.696015,-0.239281,0.508353,Fast
288,1,bicycle,6.196333,6.207444,0.006057,0.006103,-0.147004,0.831989,0.270514,Fast
132,0,bicycle,6.198574,6.215241,0.007476,0.007522,0.790526,-0.351004,0.5253,Slow
289,1,bicycle,6.207444,6.218555,0.006057,0.005933,-0.147221,0.832483,0.270218,Fast
342,2,bicycle,6.211439,6.228106,0.006644,0.006566,0.695909,-0.238952,0.508139,Fast
133,0,bicycle,6.215241,6.231907,0.007476,0.007528,0.790367,-0.350743,0.525199,Slow
290,1,bicycle,6.218555,6.229666,0.006058,0.006042,-0.148431,0.834534,0.269301,Fast
96,3,bicycle,6.226979,6.260312,0.007868,0.007893,0.691703,-0.176544,0.459453,Slow
343,2,bicycle,6.228106,6.244772,0.006644,0.006627,0.694924,-0.237702,0.507737,Fast
291,1,bicycle,6.229666,6.240777,0.006058,0.006052,-0.148399,0.834323,0.269488,Fast
134,0,bicycle,6.231907,6.248574,0.007476,0.007588,0.790479,-0.350918,0.525264,Slow
292,1,bicycle,6.240777,6.251888,0.0063,0.006634,-0.208334,0.927342,0.235135,Fast
344,2,bicycle,6.244772,6.261439,0.006642,0.006584,0.695601,-0.238787,0.508207,Fast
135,0,bicycle,6.248574,6.265241,0.007476,0.007414,0.790282,-0.350611,0.525151,Slow
293,1,bicycle,6.251888,6.263,0.006058,0.006009,-0.148145,0.833718,0.269862,Fast
97,3,bicycle,6.260312,6.293645,0.007868,0.007943,0.690828,-0.175307,0.459044,Slow
345,2,bicycle,6.261439,6.278106,0.006643,0.006589,0.694692,-0.237456,0.50768,Fast
294,1,bicycle,6.263,6.274111,0.0063,0.00659,-0.207932,0.926523,0.235587,Fast
136,0,bicycle,6.265241,6.281907,0.007476,0.007449,0.790078,-0.350264,0.525013,Slow
295,1,bicycle,6.274111,6.285222,0.006302,0.00604,-0.208318,0.92711,0.235359,Fast
346,2,bicycle,6.278106,6.294772,0.006646,0.006551,0.693705,-0.236008,0.507107,Fast
137,0,bicycle,6.281907,6.298574,0.007476,0.007376,0.790229,-0.350524,0.525117,Slow
296,1,bicycle,6.285222,6.296333,0.006304,0.006605,-0.208048,0.926469,0.235763,Fast
98,3,bicycle,6.293645,6.326979,0.007868,0.007821,0.690477,-0.174811,0.458876,Slow
347,2,bicycle,6.294772,6.311439,0.006643,0.00665,0.694575,-0.237329,0.50765,Fast
297,1,bicycle,6.296333,6.307444,0.006307,0.006199,-0.208676,0.92751,0.23531,Fast
138,0,bicycle,6.298574,6.315241,0.007475,0.007533,0.790329,-0.350702,0.52519,Slow
298,1,bicycle,6.307444,6.318555,0.006309,0.006326,-0.208719,0.927479,0.235394,Fast
348,2,bicycle,6.311439,6.328106,0.006643,0.006736,0.694726,-0.237579,0.507762,Slow
139,0,bicycle,6.315241,6.331907,0.007475,0.007454,0.790577,-0.351102,0.525343,Slow
299,1,bicycle,6.318555,6.329666,0.006307,0.006231,-0.208784,0.927761,0.23516,Fast
99,3,bicycle,6.326979,6.360312,0.007868,0.007826,0.691239,-0.175934,0.459283,Slow
349,2,bicycle,6.328106,6.344772,0.006642,0.006676,0.694766,-0.237632,0.50778,Slow
300,1,bicycle,6.329666,6.340777,0.006305,0.006592,-0.208654,0.927688,0.235103,Fast
140,0,bicycle,6.331907,6.348574,0.007476,0.007488,0.790607,-0.351133,0.525348,Slow
301,1,bicycle,6.340777,6.351888,0.006305,0.006549,-0.20844,0.927206,0.235389,Fast
350,2,bicycle,6.344772,6.361439,0.006642,0.006636,0.69473,-0.237592,0.507769,Slow
141,0,bicycle,6.348574,6.365241,0.007476,0.007438,0.790817,-0.351466,0.525474,Slow
302,1,bicycle,6.351888,6.363,0.006302,0.0064,-0.207827,0.926187,0.235834,Fast
100,3,bicycle,6.360312,6.393645,0.007868,0.007692,0.6913,-0.175938,0.459222,Slow
351,2,bicycle,6.361439,6.378106,0.006643,0.00664,0.694672,-0.237482,0.507715,Slow
303,1,bicycle,6.363,6.374111,0.006304,0.006046,-0.208497,0.927331,0.235314,Fast
142,0,bicycle,6.365241,6.381907,0.007476,0.007456,0.790537,-0.351009,0.525298,Slow
304,1,bicycle,6.374111,6.385222,0.006305,0.006144,-0.208253,0.92676,0.235665,Fast
352,2,bicycle,6.378106,6.394772,0.006643,0.006462,0.694407,-0.237111,0.507577,Slow
143,0,bicycle,6.381907,6.398574,0.007476,0.007551,0.790588,-0.351103,0.525337,Slow
305,1,bicycle,6.385222,6.396333,0.006307,0.006075,-0.208584,0.92731,0.23543,Fast
101,3,bicycle,6.393645,6.426979,0.007869,0.007945,0.691145,-0.175593,0.459009,Slow
353,2,bicycle,6.394772,6.411439,0.006643,0.006618,0.694538,-0.237318,0.507667,Slow
306,1,bicycle,6.396333,6.407444,0.00631,0.005796,-0.208568,0.927124,0.235616,Fast
144,0,bicycle,6.398574,6.415241,0.007475,0.007518,0.790658,-0.351224,0.525387,Slow
307,1,bicycle,6.407444,6.418555,0.00631,0.006598,-0.208061,0.926108,0.236169,Fast
354,2,bicycle,6.411439,6.428106,0.006644,0.006559,0.694314,-0.236982,0.507531,Slow
145,0,bicycle,6.415241,6.431907,0.007475,0.007468,0.790824,-0.351509,0.525501,Slow
308,1,bicycle,6.418555,6.429666,0.00631,0.006235,-0.20851,0.927033,0.235652,Fast
102,3,bicycle,6.426979,6.460312,0.007869,0.007969,0.692222,-0.177016,0.459399,Slow
355,2,bicycle,6.428106,6.444772,0.006644,0.006652,0.694195,-0.236844,0.507494,Slow
309,1,bicycle,6.429666,6.440777,0.006313,0.006235,-0.208712,0.927246,0.235639,Fast
146,0,bicycle,6.431907,6.448574,0.007474,0.007522,0.790695,-0.351313,0.52543,Slow
310,1,bicycle,6.440777,6.451888,0.00631,0.006652,-0.20866,0.927271,0.235551,Fast
356,2,bicycle,6.444772,6.461439,0.006643,0.006628,0.694141,-0.236782,0.507477,Slow
147,0,bicycle,6.448574,6.465241,0.007474,0.007523,0.790866,-0.351581,0.525531,Slow
311,1,bicycle,6.451888,6.463,0.006311,0.006202,-0.208662,0.927146,0.235682,Fast
103,3,bicycle,6.460312,6.493645,0.007869,0.007833,0.692892,-0.177858,0.459595,Slow
357,2,bicycle,6.461439,6.478106,0.006644,0.006592,0.693988,-0.23653,0.507364,Slow
312,1,bicycle,6.463,6.474111,0.006311,0.006118,-0.208275,0.926468,0.236009,Fast
148,0,bicycle,6.465241,6.481907,0.007474,0.00745,0.790801,-0.351492,0.525501,Slow
313,1,bicycle,6.474111,6.485222,0.006308,0.006257,-0.207674,0.925461,0.236451,Fast
358,2,bicycle,6.478106,6.494772,0.006644,0.006651,0.693921,-0.23639,0.507289,Slow
149,0,bicycle,6.481907,6.498574,0.007473,0.007382,0.790864,-0.351609,0.525551,Slow
314,1,bicycle,6.485222,6.496333,0.006305,0.00605,-0.207201,0.924679,0.236785,Fast
104,3,bicycle,6.493645,6.526979,0.007869,0.007853,0.693643,-0.178904,0.45993,Slow
359,2,bicycle,6.494772,6.511439,0.006645,0.006651,0.693656,-0.236007,0.50714,Slow
315,1,bicycle,6.496333,6.507444,0.006305,0.006382,-0.207693,0.925687,0.236226,Fast
150,0,bicycle,6.498574,6.515241,0.007472,0.007417,0.790862,-0.351626,0.525563,Slow
316,1,bicycle,6.507444,6.518555,0.006303,0.00622,-0.208098,0.926528,0.235746,Fast
360,2,bicycle,6.511439,6.528106,0.006645,0.006735,0.693655,-0.235974,0.507111,Slow
151,0,bicycle,6.515241,6.531907,0.007472,0.00739,0.790919,-0.351714,0.525596,Slow
317,1,bicycle,6.518555,6.529666,0.006302,0.006189,-0.208469,0.927353,0.235252,Fast
105,3,bicycle,6.526979,6.560312,0.007869,0.00782,0.693932,-0.179391,0.460154,Slow
361,2,bicycle,6.528106,6.544772,0.006645,0.006686,0.69369,-0.235996,0.507107,Slow
318,1,bicycle,6.529666,6.540777,0.006303,0.006171,-0.208966,0.928277,0.234791,Fast
152,0,bicycle,6.531907,6.548574,0.007473,0.007545,0.791112,-0.352015,0.525709,Slow
319,1,bicycle,6.540777,6.551888,0.006303,0.006279,-0.209357,0.929125,0.234297,Fast
362,2,bicycle,6.544772,6.561439,0.006645,0.006658,0.693948,-0.23636,0.507243,Slow
153,0,bicycle,6.548574,6.565241,0.007472,0.007555,0.790952,-0.351768,0.525616,Slow
320,1,bicycle,6.551888,6.563,0.006302,0.00632,-0.209802,0.930065,0.23376,Fast
106,3,bicycle,6.560312,6.593645,0.007869,0.007893,0.693781,-0.179318,0.460242,Slow
363,2,bicycle,6.561439,6.578106,0.006644,0.006588,0.694197,-0.236726,0.507389,Slow
321,1,bicycle,6.563,6.574111,0.006301,0.006186,-0.209466,0.929378,0.234137,Fast
154,0,bicycle,6.565241,6.581907,0.007473,0.007571,0.791157,-0.35209,0.525738,Slow
322,1,bicycle,6.574111,6.585222,0.006302,0.006222,-0.208955,0.928393,0.23466,Fast
364,2,bicycle,6.578106,6.594772,0.006644,0.00658,0.694228,-0.236803,0.507433,Slow
155,0,bicycle,6.581907,6.598574,0.007472,0.007347,0.791052,-0.351935,0.525682,Slow
323,1,bicycle,6.585222,6.596333,0.006301,0.006283,-0.2091,0.928642,0.234537,Fast
107,3,bicycle,6.593645,6.626979,0.007869,0.007942,0.69463,-0.180447,0.460556,Slow
365,2,bicycle,6.594772,6.611439,0.006644,0.00668,0.694267,-0.236835,0.507435,Slow
324,1,bicycle,6.596333,6.607444,0.0063,0.00626,-0.208632,0.927863,0.234885,Fast
156,0,bicycle,6.598574,6.615241,0.007473,0.007539,0.790804,-0.351524,0.525521,Slow
325,1,bicycle,6.607444,6.618555,0.006058,0.00606,-0.148081,0.833757,0.269757,Fast
366,2,bicycle,6.611439,6.628106,0.006644,0.006632,0.694398,-0.23706,0.50754,Slow
157,0,bicycle,6.615241,6.631907,0.007472,0.007609,0.791002,-0.351847,0.525647,Slow
326,1,bicycle,6.618555,6.629666,0.006058,0.006011,-0.148839,0.835194,0.269024,Fast
108,3,bicycle,6.626979,6.660312,0.007906,0.007745,0.731413,-0.233157,0.479778,Slow
367,2,bicycle,6.628106,6.644772,0.006644,0.006659,0.694478,-0.237124,0.50754,Slow
327,1,bicycle,6.629666,6.640777,0.006058,0.006128,-0.148323,0.834189,0.269551,Fast
158,0,bicycle,6.631907,6.648574,0.007472,0.007541,0.790941,-0.351761,0.525616,Slow
328,1,bicycle,6.640777,6.651888,0.006058,0.006064,-0.148066,0.833812,0.269684,Fast
368,2,bicycle,6.644772,6.661439,0.006645,0.006703,0.694426,-0.237002,0.507471,Slow
159,0,bicycle,6.648574,6.665241,0.007472,0.007339,0.790989,-0.351844,0.52565,Slow
329,1,bicycle,6.651888,6.663,0.006301,0.006189,-0.208446,0.927629,0.234957,Fast
109,3,bicycle,6.660312,6.693645,0.007869,0.007895,0.694344,-0.180103,0.460489,Slow
369,2,bicycle,6.661439,6.678106,0.006645,0.006555,0.694305,-0.236842,0.507414,Slow
330,1,bicycle,6.663,6.674111,0.006302,0.006378,-0.208033,0.926832,0.23538,Fast
160,0,bicycle,6.665241,6.681907,0.007473,0.007582,0.790911,-0.351699,0.525589,Slow
331,1,bicycle,6.674111,6.685222,0.0063,0.006284,-0.207681,0.926168,0.235714,Fast
370,2,bicycle,6.678106,6.694772,0.006645,0.006728,0.694408,-0.236946,0.507434,Slow
161,0,bicycle,6.681907,6.698574,0.007472,0.007475,0.791025,-0.351892,0.525666,Slow
332,1,bicycle,6.685222,6.696333,0.006301,0.005916,-0.208055,0.926905,0.235325,Fast
110,3,bicycle,6.693645,6.726979,0.007868,0.00785,0.693618,-0.179216,0.460308,Slow
371,2,bicycle,6.694772,6.711439,0.006645,0.006703,0.69445,-0.236982,0.507437,Slow
333,1,bicycle,6.696333,6.707444,0.006302,0.006377,-0.208092,0.926941,0.235324,Slow
162,0,bicycle,6.698574,6.715241,0.007471,0.007457,0.791171,-0.352143,0.525767,Slow
334,1,bicycle,6.707444,6.718555,0.006302,0.006075,-0.208104,0.926969,0.235308,Slow
372,2,bicycle,6.711439,6.728106,0.006645,0.006523,0.694414,-0.236943,0.507428,Slow
163,0,bicycle,6.715241,6.731907,0.007471,0.007499,0.791065,-0.351988,0.525711,Slow
335,1,bicycle,6.718555,6.729666,0.006302,0.00651,-0.208169,0.927067,0.235271,Slow
111,3,bicycle,6.726979,6.760312,0.007905,0.007915,0.730058,-0.231484,0.479418,Slow
373,2,bicycle,6.728106,6.744772,0.006645,0.006785,0.694401,-0.236959,0.507451,Slow
336,1,bicycle,6.729666,6.740777,0.006302,0.006248,-0.208188,0.927098,0.235259,Slow
164,0,bicycle,6.731907,6.748574,0.007471,0.007406,0.791199,-0.35221,0.525798,Slow
337,1,bicycle,6.740777,6.751888,0.006302,0.006476,-0.208064,0.926865,0.235378,Slow
374,2,bicycle,6.744772,6.761439,0.006644,0.006664,0.69447,-0.237098,0.507524,Slow
165,0,bicycle,6.748574,6.765241,0.007471,0.007471,0.790968,-0.351837,0.525653,Slow
338,1,bicycle,6.751888,6.763,0.006302,0.006162,-0.208126,0.926977,0.235325,Slow
112,3,bicycle,6.760312,6.793645,0.007905,0.007947,0.730666,-0.232405,0.479776,Slow
375,2,bicycle,6.761439,6.778106,0.006644,0.006616,0.694647,-0.237349,0.507621,Slow
339,1,bicycle,6.763,6.774111,0.006303,0.006318,-0.208139,0.926981,0.235332,Slow
166,0,bicycle,6.765241,6.781907,0.007471,0.007571,0.791029,-0.351929,0.525688,Slow
340,1,bicycle,6.774111,6.785222,0.006302,0.006572,-0.20807,0.926845,0.235405,Slow
376,2,bicycle,6.778106,6.794772,0.006644,0.006675,0.694866,-0.237639,0.507721,Slow
167,0,bicycle,6.781907,6.798574,0.007471,0.007509,0.79081,-0.351574,0.525551,Slow
341,1,bicycle,6.785222,6.796333,0.006302,0.006242,-0.207972,0.926686,0.235471,Slow
113,3,bicycle,6.793645,6.826979,0.007905,0.007888,0.731672,-0.233798,0.480214,Slow
377,2,bicycle,6.794772,6.811439,0.006644,0.006586,0.694857,-0.237633,0.507723,Slow
342,1,bicycle,6.796333,6.807444,0.006302,0.00617,-0.20796,0.926634,0.235514,Slow
168,0,bicycle,6.798574,6.815241,0.007472,0.007475,0.790618,-0.351246,0.52542,Slow
343,1,bicycle,6.807444,6.818555,0.006302,0.006448,-0.207854,0.926424,0.235627,Slow
378,2,bicycle,6.811439,6.828106,0.006645,0.006677,0.694633,-0.2373,0.507589,Slow
169,0,bicycle,6.815241,6.831907,0.007472,0.007478,0.790335,-0.35078,0.525239,Slow
344,1,bicycle,6.818555,6.829666,0.006302,0.006443,-0.207832,0.926409,0.235619,Slow
114,3,bicycle,6.826979,6.860312,0.007905,0.007895,0.731827,-0.23405,0.480327,Slow
379,2,bicycle,6.828106,6.844772,0.006644,0.006597,0.694556,-0.237233,0.507583,Slow
345,1,bicycle,6.829666,6.840777,0.006302,0.006179,-0.207914,0.92656,0.235544,Slow
170,0,bicycle,6.831907,6.848574,0.007472,0.007399,0.79054,-0.351114,0.525368,Slow
346,1,bicycle,6.840777,6.851888,0.006301,0.00586,-0.207811,0.926392,0.235615,Slow
380,2,bicycle,6.844772,6.861439,0.006645,0.006765,0.694413,-0.237,0.50748,Slow
171,0,bicycle,6.848574,6.865241,0.007471,0.007462,0.790553,-0.35115,0.525385,Slow
347,1,bicycle,6.851888,6.863,0.006301,0.006165,-0.207862,0.926492,0.23556,Slow
115,3,bicycle,6.860312,6.893645,0.007905,0.007885,0.731978,-0.234131,0.480248,Slow
381,2,bicycle,6.861439,6.878106,0.006645,0.006648,0.694632,-0.237298,0.507587,Slow
348,1,bicycle,6.863,6.874111,0.006301,0.006451,-0.207761,0.926295,0.235664,Slow
172,0,bicycle,6.865241,6.881907,0.007471,0.007371,0.790552,-0.351151,0.525386,Slow
349,1,bicycle,6.874111,6.885222,0.006301,0.006129,-0.20771,0.926213,0.235699,Slow
173,0,bicycle,6.881907,6.898574,0.007471,0.007534,0.790755,-0.351495,0.525522,Slow
350,1,bicycle,6.885222,6.896333,0.006301,0.006298,-0.207641,0.926072,0.235777,Slow
116,3,bicycle,6.893645,6.926979,0.007868,0.007931,0.694588,-0.180596,0.460772,Slow
351,1,bicycle,6.896333,6.907444,0.006301,0.006155,-0.207727,0.926205,0.235725,Slow
174,0,bicycle,6.898574,6.915241,0.007471,0.007336,0.790803,-0.35156,0.525544,Slow
352,1,bicycle,6.907444,6.918555,0.006302,0.005871,-0.207852,0.926431,0.235615,Slow
175,0,bicycle,6.915241,6.931907,0.007472,0.007524,0.790547,-0.351136,0.525379,Slow
353,1,bicycle,6.918555,6.929666,0.006301,0.006151,-0.207856,0.926451,0.235596,Slow
117,3,bicycle,6.926979,6.960312,0.007868,0.007895,0.693807,-0.179595,0.460526,Slow
354,1,bicycle,6.929666,6.940777,0.006301,0.006451,-0.207904,0.926546,0.235546,Slow
176,0,bicycle,6.931907,6.948574,0.007471,0.007531,0.790755,-0.351484,0.525516,Slow
355,1,bicycle,6.940777,6.951888,0.006301,0.005774,-0.208021,0.926758,0.235442,Slow
177,0,bicycle,6.948574,6.965241,0.007471,0.007552,0.791019,-0.351916,0.525683,Slow
356,1,bicycle,6.951888,6.963,0.006302,0.006358,-0.208113,0.926907,0.235377,Slow
118,3,bicycle,6.960312,6.993645,0.007868,0.007882,0.693368,-0.178934,0.460273,Slow
357,1,bicycle,6.963,6.974111,0.006302,0.006038,-0.208191,0.927075,0.23528,Slow
178,0,bicycle,6.965241,6.981907,0.00747,0.007476,0.790985,-0.351875,0.52567,Slow
358,1,bicycle,6.974111,6.985222,0.006301,0.006436,-0.208167,0.927058,0.235272,Slow
179,0,bicycle,6.981907,6.998574,0.00747,0.007526,0.790746,-0.351494,0.525524,Slow
359,1,bicycle,6.985222,6.996333,0.006301,0.006459,-0.208166,0.927083,0.235245,Slow
119,3,bicycle,6.993645,7.026979,0.007868,0.007786,0.692951,-0.178289,0.460018,Slow
360,1,bicycle,6.996333,7.007444,0.0063,0.006262,-0.208062,0.926913,0.235317,Slow
180,0,bicycle,6.998574,7.015241,0.00747,0.00746,0.790583,-0.351236,0.525426,Slow
361,1,bicycle,7.007444,7.018555,0.006057,0.006045,-0.14753,0.832799,0.2702,Slow
181,0,bicycle,7.015241,7.031907,0.007469,0.007396,0.790461,-0.351053,0.525358,Slow
362,1,bicycle,7.018555,7.029666,0.006057,0.006001,-0.147413,0.83259,0.2703,Slow
120,3,bicycle,7.026979,7.060312,0.007868,0.007844,0.693655,-0.179182,0.460229,Slow
363,1,bicycle,7.029666,7.040777,0.006057,0.005963,-0.147192,0.832208,0.270475,Slow
182,0,bicycle,7.031907,7.048574,0.00747,0.007564,0.790533,-0.351154,0.525394,Slow
364,1,bicycle,7.040777,7.051888,0.006057,0.006175,-0.147265,0.832297,0.270456,Slow
183,0,bicycle,7.048574,7.065241,0.007469,0.007463,0.790661,-0.35138,0.525485,Slow
365,1,bicycle,7.051888,7.063,0.006057,0.005996,-0.147176,0.832115,0.270556,Slow
121,3,bicycle,7.060312,7.093645,0.007868,0.007927,0.694331,-0.180158,0.460566,Slow
366,1,bicycle,7.063,7.074111,0.006057,0.006166,-0.147105,0.832025,0.270577,Slow
184,0,bicycle,7.065241,7.081907,0.007469,0.007382,0.79087,-0.351721,0.525617,Slow
367,1,bicycle,7.074111,7.085222,0.006056,0.005996,-0.146905,0.831704,0.270711,Slow
185,0,bicycle,7.081907,7.098574,0.007469,0.00744,0.790744,-0.351521,0.52554,Slow
368,1,bicycle,7.085222,7.096333,0.006057,0.006093,-0.14708,0.831972,0.270608,Slow
122,3,bicycle,7.093645,7.126979,0.007905,0.007908,0.730729,-0.232354,0.479643,Slow
369,1,bicycle,7.096333,7.107444,0.006057,0.005977,-0.146979,0.831837,0.270647,Slow
186,0,bicycle,7.098574,7.115241,0.007468,0.007442,0.790952,-0.351875,0.52568,Slow
370,1,bicycle,7.107444,7.118555,0.006056,0.006093,-0.14695,0.831821,0.270634,Slow
187,0,bicycle,7.115241,7.131907,0.007467,0.007496,0.790825,-0.351683,0.525607,Slow
371,1,bicycle,7.118555,7.129666,0.006056,0.006034,-0.146874,0.83173,0.270652,Slow
123,3,bicycle,7.126979,7.160312,0.007905,0.007965,0.730828,-0.232638,0.479857,Slow
372,1,bicycle,7.129666,7.140777,0.006056,0.006034,-0.146665,0.83139,0.270796,Slow
188,0,bicycle,7.131907,7.148574,0.007467,0.00761,0.790885,-0.351797,0.525653,Slow
373,1,bicycle,7.140777,7.151888,0.006056,0.006099,-0.146791,0.831618,0.270686,Slow
189,0,bicycle,7.148574,7.165241,0.007466,0.007499,0.790828,-0.351709,0.525619,Slow
374,1,bicycle,7.151888,7.163,0.006056,0.006024,-0.146879,0.831771,0.270615,Slow
124,3,bicycle,7.160312,7.193645,0.007905,0.008068,0.731462,-0.233543,0.480166,Slow
375,1,bicycle,7.163,7.174111,0.006057,0.005957,-0.147007,0.832015,0.270489,Slow
190,0,bicycle,7.165241,7.181907,0.007467,0.00748,0.790659,-0.351422,0.525507,Slow
376,1,bicycle,7.174111,7.185222,0.006056,0.00611,-0.147008,0.832034,0.27047,Slow
191,0,bicycle,7.181907,7.198574,0.007466,0.007617,0.790637,-0.351404,0.525501,Slow
377,1,bicycle,7.185222,7.196333,0.006057,0.005977,-0.147094,0.8322,0.270385,Slow
125,3,bicycle,7.193645,7.226979,0.007905,0.008001,0.732373,-0.23481,0.48057,Slow
378,1,bicycle,7.196333,7.207444,0.006056,0.006092,-0.146892,0.831868,0.270527,Slow
192,0,bicycle,7.198574,7.215241,0.007466,0.007526,0.790507,-0.351195,0.52542,Slow
379,1,bicycle,7.207444,7.218555,0.006056,0.006124,-0.146734,0.831628,0.270617,Slow
193,0,bicycle,7.215241,7.231907,0.007467,0.007482,0.790667,-0.351445,0.525516,Slow
380,1,bicycle,7.218555,7.229666,0.006056,0.00603,-0.146547,0.831318,0.270753,Slow
126,3,bicycle,7.226979,7.260312,0.007905,0.007914,0.731683,-0.233809,0.480214,Slow
381,1,bicycle,7.229666,7.240777,0.006056,0.006138,-0.146338,0.83098,0.270894,Slow
194,0,bicycle,7.231907,7.248574,0.007466,0.007437,0.790908,-0.351838,0.525669,Slow
382,1,bicycle,7.240777,7.251888,0.006056,0.006089,-0.146211,0.830746,0.271009,Slow
195,0,bicycle,7.248574,7.265241,0.007467,0.007486,0.790889,-0.351804,0.525655,Slow
383,1,bicycle,7.251888,7.263,0.006056,0.006007,-0.146209,0.830708,0.271047,Slow
127,3,bicycle,7.260312,7.293645,0.007905,0.007858,0.731161,-0.23294,0.479818,Slow
384,1,bicycle,7.263,7.274111,0.006056,0.006153,-0.146,0.830367,0.271192,Slow
196,0,bicycle,7.265241,7.281907,0.007467,0.007463,0.790645,-0.351394,0.525495,Slow
385,1,bicycle,7.274111,7.285222,0.006056,0.005976,-0.145996,0.830366,0.271189,Slow
197,0,bicycle,7.281907,7.298574,0.007467,0.007472,0.790758,-0.35159,0.525572,Slow
386,1,bicycle,7.285222,7.296333,0.006056,0.006029,-0.146023,0.830447,0.27113,Slow
128,3,bicycle,7.293645,7.326979,0.007905,0.007671,0.730729,-0.232191,0.479455,Slow
387,1,bicycle,7.296333,7.307444,0.006056,0.006041,-0.146209,0.830783,0.270968,Slow
198,0,bicycle,7.298574,7.315241,0.007466,0.007546,0.790841,-0.351744,0.525633,Slow
388,1,bicycle,7.307444,7.318555,0.006056,0.006098,-0.146435,0.831173,0.27079,Slow
199,0,bicycle,7.315241,7.331907,0.007467,0.007434,0.790658,-0.35143,0.52551,Slow
389,1,bicycle,7.318555,7.329666,0.006056,0.006134,-0.146591,0.831406,0.270704,Slow
129,3,bicycle,7.326979,7.360312,0.007906,0.00789,0.731834,-0.233781,0.480008,Slow
390,1,bicycle,7.329666,7.340777,0.006056,0.006129,-0.146431,0.831121,0.270839,Slow
200,0,bicycle,7.331907,7.348574,0.007466,0.007498,0.790645,-0.351421,0.525508,Slow
391,1,bicycle,7.340777,7.351888,0.006056,0.006071,-0.14623,0.830775,0.270998,Slow
201,0,bicycle,7.348574,7.365241,0.007466,0.007524,0.790519,-0.351213,0.525427,Slow
392,1,bicycle,7.351888,7.363,0.006056,0.006036,-0.14611,0.830552,0.271109,Slow
130,3,bicycle,7.360312,7.393645,0.007905,0.007875,0.730285,-0.231687,0.479378,Fast
393,1,bicycle,7.363,7.374111,0.006056,0.005928,-0.146065,0.83051,0.271107,Slow
202,0,bicycle,7.365241,7.381907,0.007466,0.007425,0.790698,-0.351509,0.525542,Slow
394,1,bicycle,7.374111,7.385222,0.006056,0.005964,-0.145988,0.830373,0.271173,Slow
203,0,bicycle,7.381907,7.398574,0.007467,0.007416,0.790533,-0.351231,0.525434,Slow
395,1,bicycle,7.385222,7.396333,0.006055,0.006179,-0.145846,0.830122,0.271291,Slow
131,3,bicycle,7.393645,7.426979,0.007905,0.007941,0.726391,-0.225859,0.477164,Fast
396,1,bicycle,7.396333,7.407444,0.006055,0.005927,-0.145868,0.830195,0.271237,Slow
204,0,bicycle,7.398574,7.415241,0.007466,0.007457,0.790529,-0.351242,0.525439,Slow
397,1,bicycle,7.407444,7.418555,0.006055,0.006001,-0.145821,0.830138,0.27125,Slow
205,0,bicycle,7.415241,7.431907,0.007466,0.007438,0.79057,-0.351293,0.525458,Slow
398,1,bicycle,7.418555,7.429666,0.006055,0.006135,-0.145776,0.830086,0.271258,Slow
132,3,bicycle,7.426979,7.460312,0.007869,0.007859,0.687639,-0.170238,0.456861,Fast
399,1,bicycle,7.429666,7.440777,0.006055,0.00607,-0.145594,0.829802,0.27137,Slow
206,0,bicycle,7.431907,7.448574,0.007466,0.007537,0.790659,-0.351437,0.525513,Slow
400,1,bicycle,7.440777,7.451888,0.006055,0.00612,-0.145437,0.829531,0.271494,Slow
207,0,bicycle,7.448574,7.465241,0.007466,0.007405,0.790667,-0.351448,0.525518,Slow
401,1,bicycle,7.451888,7.463,0.006055,0.006093,-0.14522,0.829166,0.271655,Slow
133,3,bicycle,7.460312,7.493645,0.007872,0.007851,0.689798,-0.172573,0.457099,Fast
402,1,bicycle,7.463,7.474111,0.006055,0.006157,-0.145439,0.829523,0.271505,Slow
208,0,bicycle,7.465241,7.481907,0.007466,0.007471,0.790419,-0.35105,0.525364,Slow
403,1,bicycle,7.474111,7.485222,0.006055,0.006076,-0.145408,0.829503,0.271494,Slow
209,0,bicycle,7.481907,7.498574,0.007467,0.007623,0.79017,-0.350633,0.525203,Slow
404,1,bicycle,7.485222,7.496333,0.006055,0.006101,-0.145243,0.829236,0.271606,Slow
134,3,bicycle,7.493645,7.526979,0.007869,0.007756,0.684123,-0.165401,0.455418,Fast
405,1,bicycle,7.496333,7.507444,0.006055,0.006004,-0.14531,0.829375,0.271528,Slow
210,0,bicycle,7.498574,7.515241,0.007468,0.007493,0.790122,-0.35054,0.525165,Slow
406,1,bicycle,7.507444,7.518555,0.006055,0.006096,-0.145369,0.829456,0.271503,Slow
211,0,bicycle,7.515241,7.531907,0.007468,0.007503,0.789852,-0.350104,0.524998,Slow
407,1,bicycle,7.518555,7.529666,0.006055,0.006027,-0.145445,0.829619,0.271411,Slow
135,3,bicycle,7.526979,7.560312,0.007868,0.00781,0.67432,-0.152058,0.451428,Fast
